displacement[m],reference_ratio_y_axis_list,reference_ratio_z_axis_list
1.71e-3,-0.999373520528353,0.999373520778672
1.72e-3,-0.999418033577599,0.999418033830933
1.73e-3,-0.999459587387035,0.999459587643221
1.74e-3,-0.999498363176035,0.999498363434907
1.75e-3,-0.999534532196315,0.999534532457701
1.76e-3,-0.999568256201632,0.999568256465357
1.77e-3,-0.999599687900586,0.999599688166464
1.78e-3,-0.999628971392784,0.999628971660627
1.79e-3,-0.999656242588664,0.999656242858279
1.80e-3,-0.999681629613265,0.999681629884457
1.81e-3,-0.999705253194285,0.999705253466852
1.82e-3,-0.999727227034736,0.999727227308476
1.83e-3,-0.999747658170567,0.999747658445273
1.84e-3,-0.999766647313594,0.999766647589058
1.85e-3,-0.999784289180122,0.999784289456131
1.86e-3,-0.999800672805613,0.999800673081957
1.87e-3,-0.999815881845798,0.999815882122264
1.88e-3,-0.999829994864605,0.999829995140979
1.89e-3,-0.999843085609298,0.999843085885367
1.90e-3,-0.999855223273213,0.999855223548763
1.91e-3,-0.999866472746478,0.9998664730213
1.92e-3,-0.999876894855121,0.999876895129005
1.93e-3,-0.999886546588924,0.999886546861664
1.94e-3,-0.999895481318449,0.99989548158984
1.95e-3,-0.999903749001577,0.99990374927142
1.96e-3,-0.999911396379974,0.999911396648068
1.97e-3,-0.999918467165828,0.99991846743198
1.98e-3,-0.999925002219248,0.999925002483268
1.99e-3,-0.999931039716667,0.99993103997837
2.00e-3,-0.999936615310628,0.999936615569832
2.01e-3,-0.99994176228127,0.9999417625378
2.02e-3,-0.999946511679886,0.999946511933574
2.03e-3,-0.99995089246487,0.999950892715555
2.04e-3,-0.999954931630374,0.999954931877899
2.05e-3,-0.999958654328004,0.999958654572221
2.06e-3,-0.999962083981859,0.999962084222625
2.07e-3,-0.999965242397205,0.999965242634385
2.08e-3,-0.999968149863088,0.999968150096555
2.09e-3,-0.999970825249154,0.99997082547879
2.10e-3,-0.999973286096957,0.999973286322649
2.11e-3,-0.999975548706024,0.99997554892767
2.12e-3,-0.999977628214916,0.999977628432419
2.13e-3,-0.999979538677545,0.999979538890818
2.14e-3,-0.999981293134977,0.999981293343942
2.15e-3,-0.999982903682955,0.999982903887541
2.16e-3,-0.999984381535358,0.9999843817355
2.17e-3,-0.999985737083797,0.99998573727944
2.18e-3,-0.999986979953579,0.999986980144675
2.19e-3,-0.999988119056196,0.999988119242709
2.20e-3,-0.999989162638555,0.999989162820454
2.21e-3,-0.999990118329116,0.999990118506377
2.22e-3,-0.999990993181103,0.999990993353712
2.23e-3,-0.999991793712957,0.999991793880909
2.24e-3,-0.999992525946195,0.999992526109487
2.25e-3,-0.999993195440798,0.999993195599437
2.26e-3,-0.9999938073283,0.999993807482299
2.27e-3,-0.999994366342688,0.999994366492069
2.28e-3,-0.999994876849259,0.999994876994047
2.29e-3,-0.999995342871538,0.999995343011766
2.30e-3,-0.99999576811639,0.999995768252098
2.31e-3,-0.999996155997424,0.999996156128657
2.32e-3,-0.999996509656801,0.999996509783608
2.33e-3,-0.999996831985533,0.999996832107969
2.34e-3,-0.999997125642382,0.999997125760507
2.35e-3,-0.999997393071438,0.999997393185316
2.36e-3,-0.999997636518453,0.999997636628154
2.37e-3,-0.999997858046034,0.999997858151628
2.38e-3,-0.999998059547735,0.999998059649298
2.39e-3,-0.999998242761152,0.999998242858764
2.40e-3,-0.999998409280063,0.999998409373806
2.41e-3,-0.999998560565692,0.999998560655651
2.42e-3,-0.999998697957144,0.999998698043405
2.43e-3,-0.999998822681069,0.999998822763722
2.44e-3,-0.999998935860617,0.999998935939753
2.45e-3,-0.999999038523721,0.999999038599431
2.46e-3,-0.999999131610752,0.99999913168313
2.47e-3,-0.99999921598161,0.99999921605075
2.48e-3,-0.999999292422258,0.999999292488254
2.49e-3,-0.999999361650772,0.99999936171372
2.50e-3,-0.999999424322917,0.999999424382913
2.51e-3,-0.999999481037293,0.999999481094433
2.52e-3,-0.99999953234008,0.999999532394458
2.53e-3,-0.999999578729413,0.999999578781124
2.54e-3,-0.999999620659411,0.99999962070855
2.55e-3,-0.999999658543888,0.999999658590547
2.56e-3,-0.999999692759762,0.999999692804033
2.57e-3,-0.999999723650202,0.999999723692176
2.58e-3,-0.999999751527512,0.999999751567279
2.59e-3,-0.999999776675785,0.999999776713433
2.60e-3,-0.999999799353339,0.999999799388955
2.61e-3,-0.999999819794956,0.999999819828625
2.62e-3,-0.999999838213932,0.999999838245737
2.63e-3,-0.999999854803963,0.999999854833986
2.64e-3,-0.99999986974087,0.999999869769189
2.65e-3,-0.999999883184178,0.999999883210871
2.66e-3,-0.999999895278565,0.999999895303708
2.67e-3,-0.999999906155191,0.999999906178858
2.68e-3,-0.999999915932907,0.999999915955167
2.69e-3,-0.999999924719365,0.999999924740286
2.70e-3,-0.999999932612031,0.99999993263168
2.71e-3,-0.999999939699114,0.999999939717556
2.72e-3,-0.999999946060408,0.999999946077706
2.73e-3,-0.999999951768068,0.99999995178428
2.74e-3,-0.999999956887308,0.999999956902494
2.75e-3,-0.999999961477051,0.999999961491265
2.76e-3,-0.999999965590507,0.999999965603804
2.77e-3,-0.999999969275711,0.999999969288142
2.78e-3,-0.999999972576006,0.999999972587619
2.79e-3,-0.999999975530485,0.999999975541327
2.80e-3,-0.999999978174395,0.999999978184509
2.81e-3,-0.999999980539498,0.999999980548929
2.82e-3,-0.999999982654408,0.999999982663196
2.83e-3,-0.99999998454489,0.999999984553074
2.84e-3,-0.999999986234136,0.999999986241752
2.85e-3,-0.999999987743009,0.999999987750092
2.86e-3,-0.999999989090275,0.999999989096858
2.87e-3,-0.999999990292801,0.999999990298917
2.88e-3,-0.999999991365746,0.999999991371424
2.89e-3,-0.999999992322724,0.999999992327993
2.90e-3,-0.999999993175961,0.999999993180847
2.91e-3,-0.999999993936428,0.999999993940958
2.92e-3,-0.999999994613969,0.999999994618167
2.93e-3,-0.999999995217409,0.999999995221299
2.94e-3,-0.999999995754662,0.999999995758264
2.95e-3,-0.999999996232817,0.999999996236152
2.96e-3,-0.999999996658225,0.999999996661311
2.97e-3,-0.999999997036571,0.999999997039425
2.98e-3,-0.999999997372943,0.999999997375582
2.99e-3,-0.999999997671895,0.999999997674333
3.00e-3,-0.999999997937496,0.999999997939748
3.01e-3,-0.999999998173385,0.999999998175466
3.02e-3,-0.999999998382815,0.999999998384737
3.03e-3,-0.99999999856869,0.999999998570465
3.04e-3,-0.999999998733603,0.999999998735242
3.05e-3,-0.999999998879868,0.999999998881381
3.06e-3,-0.999999999009551,0.999999999010947
3.07e-3,-0.999999999124492,0.999999999125782
3.08e-3,-0.999999999226334,0.999999999227526
3.09e-3,-0.99999999931654,0.999999999317641
3.10e-3,-0.999999999396413,0.999999999397429
3.11e-3,-0.999999999467113,0.999999999468052
3.12e-3,-0.999999999529675,0.999999999530543
3.13e-3,-0.999999999585015,0.999999999585818
3.14e-3,-0.999999999633953,0.999999999634696
3.15e-3,-0.999999999677215,0.999999999677904
3.16e-3,-0.999999999715448,0.999999999716087
3.17e-3,-0.999999999749225,0.999999999749817
3.18e-3,-0.999999999779057,0.999999999779605
3.19e-3,-0.999999999805395,0.999999999805905
3.20e-3,-0.999999999828643,0.999999999829117
3.21e-3,-0.999999999849156,0.999999999849599
3.22e-3,-0.999999999867251,0.999999999867665
3.23e-3,-0.999999999883208,0.999999999883595
3.24e-3,-0.999999999897275,0.999999999897637
3.25e-3,-0.999999999909672,0.999999999910013
3.26e-3,-0.999999999920595,0.999999999920916
3.27e-3,-0.999999999930216,0.999999999930518
3.28e-3,-0.999999999938687,0.999999999938972
3.29e-3,-0.999999999946145,0.999999999946413
3.30e-3,-0.999999999952707,0.999999999952961
3.31e-3,-0.999999999958481,0.999999999958723
3.32e-3,-0.99999999996356,0.99999999996379
3.33e-3,-0.999999999968025,0.999999999968244
3.34e-3,-0.99999999997195,0.99999999997216
3.35e-3,-0.9999999999754,0.9999999999756
3.36e-3,-0.999999999978431,0.999999999978623
3.37e-3,-0.999999999981093,0.999999999981278
3.38e-3,-0.99999999998343,0.999999999983609
3.39e-3,-0.999999999985482,0.999999999985654
3.40e-3,-0.999999999987283,0.999999999987449
3.41e-3,-0.999999999988863,0.999999999989025
3.42e-3,-0.999999999990249,0.999999999990406
3.43e-3,-0.999999999991465,0.999999999991617
3.44e-3,-0.999999999992531,0.999999999992679
3.45e-3,-0.999999999993465,0.999999999993608
3.46e-3,-0.999999999994283,0.999999999994423
3.47e-3,-0.999999999995001,0.999999999995137
3.48e-3,-0.999999999995629,0.999999999995763
3.49e-3,-0.999999999996179,0.99999999999631
3.50e-3,-0.999999999996661,0.999999999996789
3.51e-3,-0.999999999997082,0.999999999997208
3.52e-3,-0.999999999997451,0.999999999997575
3.53e-3,-0.999999999997774,0.999999999997896
3.54e-3,-0.999999999998056,0.999999999998176
3.55e-3,-0.999999999998303,0.99999999999842
3.56e-3,-0.999999999998519,0.999999999998634
3.57e-3,-0.999999999998707,0.999999999998819
3.58e-3,-0.999999999998872,0.999999999998981
3.59e-3,-0.999999999999016,0.999999999999121
3.60e-3,-0.999999999999142,0.999999999999244
3.61e-3,-0.999999999999252,0.999999999999351
3.62e-3,-0.999999999999347,0.999999999999444
3.63e-3,-0.999999999999431,0.999999999999527
3.64e-3,-0.999999999999504,0.999999999999596
3.65e-3,-0.999999999999568,0.999999999999657
3.66e-3,-0.999999999999624,0.999999999999712
3.67e-3,-0.999999999999672,0.999999999999759
3.68e-3,-0.999999999999715,0.999999999999798
3.69e-3,-0.999999999999752,0.999999999999834
3.70e-3,-0.999999999999784,0.999999999999861
3.71e-3,-0.999999999999812,0.999999999999879
3.72e-3,-0.999999999999836,0.999999999999897
3.73e-3,-0.999999999999857,0.999999999999915
3.74e-3,-0.999999999999876,0.999999999999932
3.75e-3,-0.999999999999892,0.999999999999947
3.76e-3,-0.999999999999906,0.999999999999961
3.77e-3,-0.999999999999918,0.999999999999972
3.78e-3,-0.999999999999929,0.999999999999979
3.79e-3,-0.999999999999938,0.999999999999983
3.80e-3,-0.999999999999946,0.999999999999988
3.81e-3,-0.999999999999953,0.999999999999992
3.82e-3,-0.999999999999959,0.999999999999995
3.83e-3,-0.999999999999965,0.999999999999997
3.84e-3,-0.999999999999969,0.999999999999998
3.85e-3,-0.999999999999973,0.999999999999999
3.86e-3,-0.999999999999977,0.999999999999999
3.87e-3,-0.99999999999998,1
3.88e-3,-0.999999999999983,1
3.89e-3,-0.999999999999985,1
3.90e-3,-0.999999999999987,1
3.91e-3,-0.999999999999989,1
3.92e-3,-0.99999999999999,1
3.93e-3,-0.999999999999991,1
3.94e-3,-0.999999999999993,1
3.95e-3,-0.999999999999994,1
3.96e-3,-0.999999999999995,1
3.97e-3,-0.999999999999995,1
3.98e-3,-0.999999999999996,1
3.99e-3,-0.999999999999996,1
4.00e-3,-0.999999999999997,1
